data_venda;cliente;descricao;qtd;valor_venda
2021-04-15;Bednar-Jaskolski;Caribe;1;3087,58
2021-05-19;Turner-Armstrong;Canadense;1;3175,04
2021-04-24;Powlowski, Skiles and Bartell;Cigano;1;4663,83
2021-05-03;Parisian, Lockman and Kreiger;Porto Rico;1;1569,78
2021-05-29;Mann-Howe;Oriente;1;2596,48
2021-06-18;Ward, Oberbrunner and Hamill;Beach Flash;1;143,75
2022-09-13;Moore-Hammes;Incomparaveis;12;4989,51
2021-03-06;Schmeler, Blick and Tromp;Casual Day;1;5597,86
2021-04-13;Roberts-Donnelly;Psyco Universe;1;2700,05
2021-03-13;Erdman, Fay and Mertz;Psyco Classic;1;3130,72
2021-03-20;Jacobi-Kassulke;Cammelina;1;3473,83
2021-03-22;Bauch Inc;Klamath Weed;1;4862,25
2021-03-13;Gaylord, Runolfsdottir and Larson;Klamath Weed;1;1543,2
2021-02-27;Effertz, Mosciski and Kshlerin;Havaiana;1;1652,91
2021-05-24;Lemke and Sons;Lilium;1;4055,47
2021-03-05;Greenfelder, Daniel and Keebler;Roseta;1;2518,88
2021-03-16;Kunde, Walker and Kohler;Intense;1;4217,79
2021-04-14;Russel Group;Caribe;1;1655,61
2021-05-17;Funk and Sons;Canadense;1;4733,68
2021-04-23;Welch, Predovic and Emmerich;Cigano;1;4218,17
2021-05-03;Gleichner Group;Porto Rico;1;3605,13
2021-05-29;Hansen, Ebert and Gusikowski;Oriente;1;3427,43
2022-09-12;Hauck, Johnson and Hamill;Incomparaveis;12;6352,11
2021-03-05;Greenfelder, Daniel and Keebler;Casual Day;1;2518,88
2021-04-12;Stracke Inc;Psyco Universe;1;6435,12
2021-04-15;Abshire, Adams and Wiza;Psyco Crew;1;2776,42
2021-03-19;Mertz-Lehner;Cammelina;1;1078,23
2021-03-22;Mills and Sons;Klamath Weed;1;2275,27
2021-03-09;Volkman, Schmitt and Strosin;Klamath Weed;1;1283,48
2021-02-27;Swaniawski, Nicolas and Koepp;Havaiana;1;1299,56
2021-05-23;McLaughlin-Jacobs;Lilium;1;3156,89
2021-05-15;Heaney LLC;Paeonia;1;4914,04
2021-03-03;Moore, Cassin and Bartell;Roseta;1;3942,54
2021-03-15;Zemlak and Sons;Intense;1;2971,43
2021-04-14;Kutch, Jerde and Roberts;Caribe;1;5385,65
2021-05-14;Thompson LLC;Canadense;1;3030,03
2021-05-02;McDermott Group;Porto Rico;1;4016,72
2021-05-28;Daniel, Padberg and Bauch;Oriente;1;3062,7
2021-06-17;Wyman Group;Beach Flash;1;4967,72
2022-08-30;Gleason and Sons;Incomparaveis;12;3455,03
2021-03-04;Gusikowski, Weissnat and Schuppe;Casual Day;1;2788,22
2021-04-08;Grimes, Gerlach and Labadie;Psyco Universe;1;5969,02
2021-04-14;Russel Group;Psyco Crew;1;1655,61
2021-03-21;Beier-Gerlach;Klamath Weed;1;1519,91
2021-03-09;Wisozk-Schulist;Klamath Weed;1;2074,73
2021-02-23;McCullough Group;Havaiana;1;2027,05
2021-04-12;Greenholt Group;Blazer Slim Fit;1;2353,54
2021-05-15;Leffler-Towne;Paeonia;1;1888,01
2021-02-27;Beahan, Doyle and Feeney;Roseta;1;708,47
2021-03-14;Hane LLC;Intense;1;3366,48
2021-04-12;Borer-Skiles;Caribe;1;2059,21
2021-05-12;Konopelski-Mitchell;Canadense;1;3417,11
2021-04-21;Goyette Group;Cigano;1;4067,37
2021-05-01;Brakus, Lowe and Runte;Porto Rico;1;2100,4
2021-05-27;Muller-Kautzer;Oriente;1;905,26
2021-04-07;Feest-Torp;Psyco Universe;1;4044,68
2021-03-11;Mann-Corwin;Psyco Classic;1;3763,81
2021-04-13;Konopelski-Mitchell;Psyco Crew;1;1171,07
2021-03-20;Ritchie and Sons;Klamath Weed;1;1773,04
2021-03-06;Jakubowski Inc;Klamath Weed;1;1986,35
2021-02-22;Schuster LLC;Havaiana;1;3502,61
2021-05-22;Muller, Beahan and Hermiston;Lilium;1;1446,91
2021-04-11;Bauch Inc;Blazer Slim Fit;1;3723,73
2021-05-14;Yost and Sons;Paeonia;1;2560,57
2021-02-26;Beatty, Lubowitz and Bailey;Roseta;1;4819,09
2021-03-13;Fahey, Crooks and Marvin;Intense;1;1793,43
2021-04-08;Hoppe LLC;Caribe;1;3856,42
2021-05-26;Mohr Group;Oriente;1;3626,87
2021-06-15;Kulas, Gleichner and VonRueden;Beach Flash;1;5618,04
2021-02-27;Crona LLC;Casual Day;1;2960,29
2021-03-10;Walsh-Kuhn;Psyco Classic;1;6755,43
2021-03-18;McCullough-Collins;Cammelina;1;1350,92
2021-05-22;Champlin, White and Stark;Lilium;1;2338,26
2021-04-10;Langworth-Lehner;Blazer Slim Fit;1;3713,92
2021-05-13;Ziemann, Greenholt and O'Hara;Paeonia;1;2715,46
2021-02-24;Wilderman and Sons;Roseta;1;2245,68
2021-03-13;Erdman, Fay and Mertz;Intense;1;3130,72
2021-04-08;Grimes, Gerlach and Labadie;Caribe;1;5969,02
2021-05-08;Hermann, Murazik and Miller;Canadense;1;3523,81
2021-04-27;Jerde-Ratke;Porto Rico;1;1265,3
2021-05-25;Gulgowski, Weissnat and Senger;Oriente;1;3454,23
2021-02-26;Beatty, Lubowitz and Bailey;Casual Day;1;4819,09
2021-03-09;Volkman, Schmitt and Strosin;Psyco Classic;1;1283,48
2021-04-13;Dare-Littel;Psyco Crew;1;1474,83
2021-03-16;Kunde, Walker and Kohler;Cammelina;1;4217,79
2021-03-18;McCullough-Collins;Klamath Weed;1;1350,92
2021-03-06;Greenholt, Block and Davis;Klamath Weed;1;2187,64
2021-02-19;Grant-Rath;Havaiana;1;416,21
2021-05-20;Christiansen, Walker and Bosco;Lilium;1;1972,21
2021-04-08;Hoppe LLC;Blazer Slim Fit;1;3856,42
2021-05-12;Schumm, Connelly and Schaefer;Paeonia;1;303,02
2021-03-12;Wuckert Group;Intense;1;163,95
2021-04-04;Carroll, Gerlach and Flatley;Caribe;1;4344,45
2021-05-06;Kunde, Walker and Kohler;Canadense;1;290,7
2021-04-19;Braun, Greenholt and Jerde;Cigano;1;2014,57
2021-04-25;Ruecker LLC;Porto Rico;1;4600,62
2021-05-24;Ondricka, Lubowitz and Wiza;Oriente;1;4622,24
2022-08-13;Powlowski, Skiles and Bartell;Incomparaveis;12;7809,52
2021-07-19;Zieme Inc;Blazer Slim Fit;1;762,64
2021-08-14;Beatty, Lubowitz and Bailey;Psyco Crew;1;9006,38
2021-08-04;Waters, Okuneva and Braun;Cigano;1;3012,77
2021-03-08;Nienow and Sons;Incomparaveis;9;3623,23
2021-09-05;Beier-Gerlach;Psyco Universe;1;8932,93
2021-07-17;Veum-Dickinson;Havaiana;1;6883,84
2021-08-01;Kuvalis LLC;Caribe;1;2011,13
2021-08-14;Beatty, Lubowitz and Bailey;Porto Rico;1;9006,38
2021-10-21;Klocko-Marquardt;Beach Flash;1;8758,3
2021-07-04;Gerhold, Boyer and Emmerich;Casual Day;1;3469,45
2021-07-17;Brown Group;Blazer Slim Fit;1;6462,88
2021-08-01;Kuvalis LLC;Caribe;1;3898,37
2021-08-12;Hintz LLC;Porto Rico;1;3172,71
2021-10-17;Ruecker LLC;Beach Flash;1;9033,61
2021-07-02;Schuppe, Lindgren and Johnston;Casual Day;1;3466,63
2021-07-08;Zemlak Group;Klamath Weed;1;5829,81
2021-09-25;Thompson Inc;Lilium;1;9760,08
2021-09-05;Beier-Gerlach;Paeonia;1;8932,93
2021-07-12;Fahey, Carroll and Casper;Psyco Classic;1;3473,51
2021-07-12;Fahey, Carroll and Casper;Havaiana;1;3473,51
2021-07-17;Veum-Dickinson;Blazer Slim Fit;1;6883,84
2021-09-01;Rau-Franecki;Canadense;1;3323,15
2021-08-10;Kuhn, Boyle and Shanahan;Porto Rico;1;199,58
2021-03-04;Schroeder LLC;Incomparaveis;9;3061,43
2021-07-29;Runte-Ziemann;Caribe;1;5454,33
2021-10-13;Walter, Rau and Zemlak;Beach Flash;1;5119,84
2021-06-29;Pollich Group;Casual Day;1;6620,25
2021-07-08;Zemlak Group;Psyco Classic;1;5829,81
2021-06-23;Hilpert-Erdman;Roseta;1;2735,38
2021-07-28;Thompson LLC;Caribe;1;1567,13
2021-08-04;Waters, Okuneva and Braun;Porto Rico;1;3012,77
2021-07-04;Gerhold, Boyer and Emmerich;Havaiana;1;3469,45
2021-09-19;Quigley Group;Lilium;1;6693,95
2021-07-08;Zemlak Group;Intense;1;5829,81
2021-07-25;Mills and Sons;Caribe;1;10391,23
2021-09-01;Rau-Franecki;Psyco Universe;1;3323,15
2021-08-04;Waters, Okuneva and Braun;Psyco Crew;1;3012,77
2021-09-17;Kub and Sons;Lilium;1;11454,49
2021-08-26;Veum, Block and Hettinger;Paeonia;1;6367,73
2021-08-25;Kerluke-Lebsack;Paeonia;1;9503,04
2021-07-04;Gerhold, Boyer and Emmerich;Intense;1;3469,45
2021-08-01;Kuvalis LLC;Porto Rico;1;3898,37
2021-07-31;Kuvalis, Hauck and Considine;Klamath Weed;1;8374,84
2021-07-01;Steuber-Gusikowski;Havaiana;1;2163,5
2021-06-20;Mohr Group;Roseta;1;3994,22
2021-08-24;Mills and Sons;Psyco Universe;1;2462,21
2021-07-03;O'Kon Inc;Psyco Classic;1;2900,9
2021-07-04;Gerhold, Boyer and Emmerich;Cammelina;1;3469,45
2021-06-29;Pollich Group;Klamath Weed;1;6620,25
2021-07-19;Hudson, Reichert and Aufderhar;Caribe;1;7524,42
2021-07-12;Fahey, Carroll and Casper;Blazer Slim Fit;1;3473,51
2021-06-18;Gislason-Feil;Roseta;1;3756,53
2021-09-28;Gislason Inc;Beach Flash;1;3451,76
2021-06-23;Hilpert-Erdman;Casual Day;1;2735,38
2021-08-20;Kemmer-Tillman;Paeonia;1;5923,28
2021-08-19;Cronin-Rempel;Canadense;1;3902,22
2021-08-20;Waters and Sons;Paeonia;1;637,9
2021-06-26;Greenfelder, Daniel and Keebler;Intense;1;1509,67
2021-06-26;Ratke, Lockman and Purdy;Psyco Classic;1;183,82
2021-06-26;Welch-Treutel;Cammelina;1;4043,72
2021-06-13;Rosenbaum, Lueilwitz and Keebler;Roseta;1;1637,07
2021-09-26;Lockman-Jakubowski;Beach Flash;1;2060,1
2023-10-07;Schaefer LLC;Incomparaveis;12;7433,05
2021-08-04;Waters, Okuneva and Braun;Psyco Universe;1;3012,77
2021-09-01;Rau-Franecki;Lilium;1;3323,15
2021-06-12;Funk and Sons;Roseta;1;5983,13
2021-06-22;Dietrich-Schoen;Intense;1;2072,52
2021-07-12;Fahey, Carroll and Casper;Caribe;1;3473,51
2021-07-08;Zemlak Group;Cigano;1;5829,81
2021-09-25;Thompson Inc;Beach Flash;1;9760,08
2021-07-19;Hudson, Reichert and Aufderhar;Psyco Crew;1;7524,42
2021-06-22;Dietrich-Schoen;Klamath Weed;1;2072,52
2021-07-11;Hintz-Schuster;Caribe;1;4460,87
2021-07-19;Zieme Inc;Porto Rico;1;762,64
2021-08-01;Kuvalis LLC;Psyco Universe;1;2011,13
2021-06-20;Mohr Group;Intense;1;3994,22
2021-07-08;Zemlak Group;Caribe;1;5829,81
2021-08-31;Barrows Inc;Oriente;1;3830,21
2021-06-18;Strosin-Jacobson;Casual Day;1;2339,52
2021-06-23;Hilpert-Erdman;Cammelina;1;2735,38
2021-08-26;Veum, Block and Hettinger;Lilium;1;6367,73
2021-08-14;Beatty, Lubowitz and Bailey;Paeonia;1;9006,38
2021-06-09;Mann-Corwin;Roseta;1;2538,31
2021-07-17;Brown Group;Porto Rico;1;6462,88
2021-06-18;Gislason-Feil;Casual Day;1;3756,53
2021-06-18;Gislason-Feil;Havaiana;1;3756,53
2021-08-25;Kerluke-Lebsack;Lilium;1;9503,04
2021-08-14;Kulas, Gleichner and VonRueden;Paeonia;1;9562,28
2021-07-04;Gerhold, Boyer and Emmerich;Cigano;1;3469,45
2021-07-17;Veum-Dickinson;Porto Rico;1;6883,84
2021-07-17;Brown Group;Psyco Crew;1;6462,88
2021-06-16;Schmeler LLC;Intense;1;4761,86
2021-09-19;Quigley Group;Beach Flash;1;6693,95
2021-06-16;Schmeler LLC;Casual Day;1;4761,86
2021-07-17;Veum-Dickinson;Psyco Crew;1;6883,84
2021-06-20;Mohr Group;Cammelina;1;3994,22
2021-08-12;Hintz LLC;Paeonia;1;3172,71
2021-07-03;O'Kon Inc;Cigano;1;2900,9
2021-08-26;Veum, Block and Hettinger;Oriente;1;6367,73
2021-06-13;Rosenbaum, Lueilwitz and Keebler;Casual Day;1;1637,07
2021-07-19;Hudson, Reichert and Aufderhar;Psyco Universe;1;7524,42
2021-07-02;Schuppe, Lindgren and Johnston;Klamath Weed;1;3466,63
2021-06-18;Strosin-Jacobson;Klamath Weed;1;2339,52
2021-06-20;Mohr Group;Blazer Slim Fit;1;3994,22
2021-06-14;Erdman-Mann;Intense;1;2129,91
2021-08-01;Kuvalis LLC;Canadense;1;2011,13
2021-06-18;Strosin-Jacobson;Psyco Classic;1;2339,52
2021-06-10;Collins-Robel;Havaiana;1;2055,28
2021-06-04;Mraz-Funk;Roseta;1;2185,02
2021-07-11;Hintz-Schuster;Porto Rico;1;4460,87
2023-09-09;Feest-Lang;Incomparaveis;12;5731,54
2021-07-17;Veum-Dickinson;Psyco Universe;1;6883,84
2021-06-18;Gislason-Feil;Psyco Classic;1;3756,53
2021-07-28;Thompson LLC;Canadense;1;1567,13
2021-08-20;Kemmer-Tillman;Oriente;1;5923,28
2021-06-29;Pollich Group;Klamath Weed;1;6620,25
2021-08-19;Cronin-Rempel;Oriente;1;3902,22
2021-06-17;Rohan-Hansen;Cammelina;1;164,98
2023-08-17;Homenick, Connelly and Koch;Incomparaveis;12;3646,81
2021-06-12;Hirthe, Harber and Johnston;Psyco Classic;1;2749
2021-06-10;Collins-Robel;Klamath Weed;1;2055,28
2023-08-16;Botsford Group;Incomparaveis;12;10037,47
2021-07-25;Mills and Sons;Canadense;1;10391,23
2023-08-11;Stiedemann Group;Incomparaveis;12;4305,54
2021-06-11;Runte-Carter;Psyco Classic;1;4283,05
2021-07-01;Steuber-Gusikowski;Psyco Crew;1;2163,5
2021-06-13;Rosenbaum, Lueilwitz and Keebler;Cammelina;1;1637,07
2021-06-26;Welch-Treutel;Caribe;1;4043,72
2021-06-09;Mann-Corwin;Psyco Classic;1;2538,31
2021-08-12;Erdman, Fay and Mertz;Oriente;1;1152,78
2021-07-31;Kuvalis, Hauck and Considine;Lilium;1;8374,84
2021-07-19;Hudson, Reichert and Aufderhar;Canadense;1;7524,42
2021-06-24;Cruickshank-Torp;Cigano;1;1077,3
2021-05-22;Hamill-Gottlieb;Casual Day;1;1869,63
2021-07-04;Heaney-Rempel;Psyco Universe;1;1250,8
2021-06-23;Weissnat, Bernhard and Carroll;Cigano;1;1098,54
2021-07-02;Schuppe, Lindgren and Johnston;Psyco Universe;1;3466,63
2021-06-18;Strosin-Jacobson;Klamath Weed;1;2339,52
2021-07-21;Aufderhar-O'Connell;Paeonia;1;1397,02
2021-06-04;Gorczany-Yost;Intense;1;5184,29
2021-07-17;Brown Group;Canadense;1;6462,88
2021-07-01;Steuber-Gusikowski;Psyco Universe;1;2163,5
2021-06-11;Runte-Carter;Blazer Slim Fit;1;4283,05
2021-06-04;Weimann Group;Intense;1;766,32
2021-06-22;Dietrich-Schoen;Psyco Crew;1;2072,52
2021-06-04;Gorczany-Yost;Cammelina;1;5184,29
2021-05-25;Ritchie and Sons;Havaiana;1;2722,15
2021-07-11;Hintz-Schuster;Canadense;1;4460,87
2021-06-29;Pollich Group;Psyco Universe;1;6620,25
2021-06-22;Quigley Group;Psyco Crew;1;185,37
2021-06-09;Mann-Corwin;Blazer Slim Fit;1;2538,31
2021-05-24;Rohan-Will;Roseta;1;3118,47
2021-06-20;Mohr Group;Psyco Crew;1;3994,22
2021-07-12;Fahey, Carroll and Casper;Paeonia;1;3473,51
2021-06-26;Welch-Treutel;Porto Rico;1;4043,72
2021-07-11;Hintz-Schuster;Paeonia;1;4460,87
2021-06-13;Treutel and Sons;Caribe;1;1509,67
2021-06-12;Funk and Sons;Cigano;1;5983,13
2021-08-25;Kerluke-Lebsack;Beach Flash;1;9503,04
2021-06-10;Collins-Robel;Cigano;1;2055,28
2023-06-26;King Inc;Incomparaveis;12;5524,62
2021-06-16;Schmeler LLC;Psyco Crew;1;4761,86
2021-05-30;Kuphal Group;Cammelina;1;1620,82
2021-05-31;Cartwright-Daugherty;Intense;1;1427,62
2021-08-19;Cronin-Rempel;Beach Flash;1;3902,22
2023-06-16;Lang-Orn;Incomparaveis;12;7672,9
2021-07-03;O'Kon Inc;Canadense;1;2900,9
2021-06-22;Dietrich-Schoen;Porto Rico;1;2072,52
2021-05-07;Lang-Orn;Casual Day;1;681,42
2021-06-11;Runte-Carter;Psyco Crew;1;4283,05
2021-06-04;Gorczany-Yost;Blazer Slim Fit;1;5184,29
2021-06-07;Gislason-Feil;Caribe;1;2064,08
2021-08-14;Beatty, Lubowitz and Bailey;Beach Flash;1;9006,38
2021-05-25;Ritchie and Sons;Cammelina;1;2722,15
2023-06-01;Johns Inc;Incomparaveis;12;4526,66
2021-05-20;Turner-Armstrong;Klamath Weed;1;900,97
2021-06-29;Pollich Group;Canadense;1;6620,25
2021-06-20;Mohr Group;Porto Rico;1;3994,22
2021-08-12;Hintz LLC;Beach Flash;1;3172,71
2021-06-13;Rosenbaum, Lueilwitz and Keebler;Psyco Universe;1;1637,07
2021-05-20;Kshlerin, Fay and Batz;Klamath Weed;1;2155,31
2021-04-28;Lubowitz-Roob;Casual Day;1;5047,9
2021-05-24;Rohan-Will;Psyco Classic;1;3118,47
2021-07-04;Heaney-Rempel;Lilium;1;1250,8
2021-07-21;Aufderhar-O'Connell;Oriente;1;1397,02
2021-06-12;Hirthe, Harber and Johnston;Psyco Universe;1;2749
2021-06-07;Gislason-Feil;Psyco Crew;1;2064,08
2021-04-26;Ferry Inc;Casual Day;1;4004,86
2021-06-11;Runte-Carter;Psyco Universe;1;4283,05
2021-05-20;Kshlerin, Fay and Batz;Psyco Classic;1;2155,31
2021-05-20;Turner-Armstrong;Cammelina;1;900,97
2021-05-29;Kling, Nitzsche and Armstrong;Blazer Slim Fit;1;680,61
2021-04-19;Schmidt-Mayert;Casual Day;1;5737,9
2021-05-20;Kshlerin, Fay and Batz;Cammelina;1;2155,31
2021-04-30;Kautzer-Streich;Havaiana;1;2630,52
2021-06-29;Pollich Group;Paeonia;1;6620,25
2021-04-28;Lubowitz-Roob;Roseta;1;5047,9
2021-07-12;Fahey, Carroll and Casper;Oriente;1;3473,51
2021-05-25;Baumbach-Bode;Blazer Slim Fit;1;324,8
2021-05-22;Hamill-Gottlieb;Intense;1;1869,63
2021-06-07;Gislason-Feil;Psyco Universe;1;2064,08
2021-04-28;Lubowitz-Roob;Havaiana;1;5047,9
2021-06-16;Schmeler LLC;Porto Rico;1;4761,86
2021-06-26;Welch-Treutel;Paeonia;1;4043,72
2021-07-06;Gorczany-Cartwright;Oriente;1;150,32
2023-03-30;Moore, Jacobs and Heaney;Incomparaveis;12;4455,61
2021-05-12;Russel-Thiel;Psyco Classic;1;745,8
2021-05-24;Rohan-Will;Blazer Slim Fit;1;3118,47
2021-05-06;Mills and Sons;Klamath Weed;1;1133,71
2021-06-26;Greenfelder, Daniel and Keebler;Lilium;1;1509,67
2021-05-22;Hamill-Gottlieb;Blazer Slim Fit;1;1869,63
2021-06-14;Erdman-Mann;Porto Rico;1;2129,91
2021-06-13;Treutel and Sons;Porto Rico;1;1509,67
2021-07-03;O'Kon Inc;Oriente;1;2900,9
2021-05-12;Gleichner Group;Cammelina;1;559,17
2021-04-19;Balistreri, Rolfson and Rice;Roseta;1;470,81
2021-06-18;Hintz LLC;Canadense;1;1133,63
2023-03-23;McCullough-Koch;Incomparaveis;12;3658,59
2021-05-10;Reilly-Hamill;Klamath Weed;1;3283,68
2021-04-07;Gorczany-Yost;Casual Day;1;4914,21
2021-04-19;Hilpert-Erdman;Roseta;1;4262,58
2021-06-09;Mann-Corwin;Porto Rico;1;2538,31
2021-04-03;Pfannerstill-Wunsch;Casual Day;1;1079,92
2021-05-25;Boyle LLC;Psyco Universe;1;945
2021-04-28;Lubowitz-Roob;Psyco Classic;1;5047,9
2021-05-25;Ritchie and Sons;Psyco Crew;1;2722,15
2021-05-24;Weimann Group;Psyco Crew;1;698,62
2021-06-18;Gislason-Feil;Lilium;1;3756,53
2021-06-12;Funk and Sons;Paeonia;1;5983,13
2021-06-12;Funk and Sons;Canadense;1;5983,13
2021-05-20;Turner-Armstrong;Cigano;1;900,97
2021-04-02;Botsford Group;Casual Day;1;3569,51
2021-05-24;Weimann Group;Psyco Universe;1;698,62
2021-05-24;Rohan-Will;Psyco Crew;1;3118,47
2021-05-07;Kutch, Jerde and Roberts;Cammelina;1;629,99
2021-06-23;Hilpert-Erdman;Oriente;1;2735,38
2021-07-17;Veum-Dickinson;Beach Flash;1;6883,84
2023-02-28;McLaughlin-Jacobs;Incomparaveis;12;3915,44
2021-05-07;Lang-Orn;Klamath Weed;1;681,42
2021-04-21;Cole-Botsford;Klamath Weed;1;5306,84
2021-04-07;Gorczany-Yost;Havaiana;1;4914,21
2021-05-20;Crona LLC;Cigano;1;589,44
2021-04-19;Hilpert-Erdman;Klamath Weed;1;4262,58
2021-07-12;Fahey, Carroll and Casper;Beach Flash;1;3473,51
2021-06-10;Collins-Robel;Canadense;1;2055,28
2021-05-29;Kling, Nitzsche and Armstrong;Porto Rico;1;680,61
2021-03-29;Klein, Nikolaus and Lebsack;Casual Day;1;1163,4
2021-04-21;Cole-Botsford;Psyco Classic;1;5306,84
2021-06-12;Hirthe, Harber and Johnston;Lilium;1;2749
2021-04-19;Schmidt-Mayert;Psyco Classic;1;5737,9
2021-05-07;Volkman, Jaskolski and Lehner;Psyco Universe;1;277,84
2021-06-11;Runte-Carter;Lilium;1;4283,05
2021-04-20;Lehner and Sons;Intense;1;1518,91
2023-01-17;Roob-Spencer;Incomparaveis;12;4309,31
2021-04-19;Hilpert-Erdman;Psyco Classic;1;4262,58
2021-06-09;Mann-Corwin;Lilium;1;2538,31
2021-04-03;Pfannerstill-Wunsch;Roseta;1;1079,92
2021-05-06;Mills and Sons;Caribe;1;1133,71
2021-07-02;Schuppe, Lindgren and Johnston;Beach Flash;1;3466,63
2021-04-19;Hilpert-Erdman;Intense;1;4262,58
2021-05-22;Hamill-Gottlieb;Porto Rico;1;1869,63
2022-12-29;Stracke Inc;Incomparaveis;12;8376,68
2021-06-07;Gislason-Feil;Lilium;1;2064,08
2021-06-29;Pollich Group;Beach Flash;1;6620,25
2021-04-03;Turner-Armstrong;Klamath Weed;1;3037,66
2021-03-23;Hintz LLC;Casual Day;1;1947,69
2021-06-04;Gorczany-Yost;Lilium;1;5184,29
2021-03-20;McGlynn, Ward and Hammes;Roseta;1;5299,7
2021-05-19;Welch, Predovic and Emmerich;Porto Rico;1;982,48
2021-04-02;Botsford Group;Psyco Classic;1;3569,51
2021-05-06;Mills and Sons;Psyco Crew;1;1133,71
2021-04-07;Gorczany-Yost;Klamath Weed;1;4914,21
2021-03-20;McGlynn, Ward and Hammes;Havaiana;1;5299,7
2021-03-19;Sipes Group;Roseta;1;540,44
2021-06-10;Collins-Robel;Oriente;1;2055,28
2022-12-16;Wolf, Stehr and Labadie;Incomparaveis;12;8567,06
2021-03-16;Kovacek, Weissnat and Goodwin;Havaiana;1;2657,46
2021-03-19;Kub and Sons;Roseta;1;3458,23
2021-03-31;Rutherford-Krajcik;Intense;1;774,9
2021-06-23;Weissnat, Bernhard and Carroll;Beach Flash;1;1098,54
2021-04-30;Kautzer-Streich;Psyco Universe;1;2630,52
2021-06-09;Mann-Corwin;Oriente;1;2538,31
2021-04-28;Lubowitz-Roob;Psyco Universe;1;5047,9
2021-04-02;Botsford Group;Cammelina;1;3569,51
2021-04-28;Lubowitz-Roob;Blazer Slim Fit;1;5047,9
2021-04-26;Ferry Inc;Caribe;1;4004,86
2021-06-22;Dietrich-Schoen;Beach Flash;1;2072,52
2021-03-16;Kovacek, Weissnat and Goodwin;Casual Day;1;2657,46
2021-03-09;Bernhard-Spinka;Havaiana;1;694,16
2021-05-31;Cartwright-Daugherty;Lilium;1;1427,62
2021-06-04;Mraz-Funk;Oriente;1;2185,02
2021-03-29;Ratke, Lockman and Purdy;Klamath Weed;1;3289,42
2021-03-16;Kovacek, Weissnat and Goodwin;Klamath Weed;1;2657,46
2021-03-08;VonRueden and Sons;Havaiana;1;3336,57
2021-05-24;Weimann Group;Paeonia;1;698,62
2021-04-19;Schmidt-Mayert;Caribe;1;5737,9
2021-03-23;Hintz LLC;Psyco Classic;1;1947,69
2021-03-29;Ratke, Lockman and Purdy;Cammelina;1;3289,42
2022-10-17;Doyle Inc;Incomparaveis;12;1978,16
2021-03-28;Wintheiser Inc;Cammelina;1;2086,24
2021-06-01;Gleason and Sons;Oriente;1;852,98
2021-03-19;Kub and Sons;Psyco Classic;1;3458,23
2021-04-21;Cole-Botsford;Psyco Crew;1;5306,84
2021-03-27;Hodkiewicz, Kerluke and Nicolas;Cammelina;1;1555,71
2021-03-20;McGlynn, Ward and Hammes;Intense;1;5299,7
2021-05-29;Schroeder, Wiza and Weissnat;Oriente;1;136
2021-03-16;Kovacek, Weissnat and Goodwin;Psyco Classic;1;2657,46
2021-03-23;Hintz LLC;Klamath Weed;1;1947,69
2021-05-25;Ritchie and Sons;Lilium;1;2722,15
2021-03-06;Harvey, Stehr and Bogisich;Roseta;1;3081,23
2021-05-19;Welch, Predovic and Emmerich;Paeonia;1;982,48
2021-06-18;Gislason-Feil;Beach Flash;1;3756,53
2021-03-12;Bayer, Altenwerth and Reynolds;Psyco Classic;1;1424,74
2021-04-21;Cole-Botsford;Cigano;1;5306,84
2021-03-12;Batz, MacGyver and Bradtke;Psyco Classic;1;275,24
2021-03-19;Kub and Sons;Cammelina;1;3458,23
2021-05-22;Hamill-Gottlieb;Lilium;1;1869,63
2021-06-16;Schmeler LLC;Beach Flash;1;4761,86
2022-08-26;Bins, Fritsch and Osinski;Incomparaveis;12;5229,72
2021-03-19;Dietrich-Schoen;Cammelina;1;2332,17
2021-05-10;Reilly-Hamill;Canadense;1;3283,68
2021-04-20;Lehner and Sons;Cigano;1;1518,91
2022-08-23;Kuhn, Boyle and Shanahan;Incomparaveis;12;7194,92
2021-04-07;Gorczany-Yost;Psyco Universe;1;4914,21
2021-03-19;Kub and Sons;Klamath Weed;1;3458,23
2021-03-06;Harvey, Stehr and Bogisich;Klamath Weed;1;3081,23
2021-02-19;Schmeler LLC;Havaiana;1;2571,72
2021-04-19;Schmidt-Mayert;Cigano;1;5737,9
2021-06-13;Treutel and Sons;Beach Flash;1;1509,67
2022-08-15;Botsford Inc;Incomparaveis;12;5329,37
2021-04-03;Turner-Armstrong;Psyco Universe;1;3037,66
2021-02-23;Welch LLC;Roseta;1;680,11
2021-06-13;Rosenbaum, Lueilwitz and Keebler;Beach Flash;1;1637,07
2021-02-25;Franecki, Bernhard and Roob;Casual Day;1;1683,5
2021-03-08;Haley Group;Psyco Classic;1;4315,59
2021-04-12;Borer-Skiles;Psyco Crew;1;2059,21
2021-03-15;Dicki-Parisian;Cammelina;1;784,99
2021-03-17;Tillman Group;Klamath Weed;1;2869,47
2021-03-04;Weissnat, Bernhard and Carroll;Klamath Weed;1;1717,56
2021-02-17;Kuhlman and Sons;Havaiana;1;3668,48
2021-05-19;Schneider-Schneider;Lilium;1;1011,78
2021-04-08;Oberbrunner Group;Blazer Slim Fit;1;4866,2
2021-05-12;Osinski and Sons;Paeonia;1;1120,02
2021-02-22;Fritsch-Monahan;Roseta;1;748,74
2021-03-11;Mann-Corwin;Intense;1;3763,81
